,MSE0,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,MSE11,MSE12,MSE13,MSE14,MSE15,MSE16,MSE17,MSE18,MSE19,MSE20,MSE21,MSE22,MSE23,MSE24,MSE25,MSE26,MSE27,MSE28,MSE29,MSE30,MSE31,MSE32,MSE33,MSE34,MSE35,MSE36,MSE37,MSE38,MSE39,MSE40,MSE41,MSE42,MSE43,MSE44,MSE45,MSE46,MSE47,MSE48,MSE49
20,2.5011698e-06,4.3458592e-10,0.00082021067,0.00030617692,0.00011389097,0.00010523964,0.00013417647,0.0003506013,0.0004975429,0.0004334609,0.0014867492,2.8499753e-05,5.1797506e-05,0.00023760344,4.678695e-05,0.0010885125,0.0010341989,5.333304e-05,2.187612e-05,0.00095685554,0.000107123116,0.0005667176,0.0010745194,0.0003483352,0.0015587057,1.278685e-06,0.0013007689,0.0029856614,0.0013456597,0.00032017916,0.0014966317,8.1206854e-05,6.168461e-07,0.0010346125,5.2510945e-06,0.0007192523,5.4126234e-05,0.0013682856,0.0009996715,0.00035223117,0.00030607422,3.1954067e-05,0.0008286572,0.00015531457,0.0015488695,0.0014016333,0.0015336884,0.00014476487,0.00021757623,0.0015441654
21,1.3608443e-06,1.2529846e-05,0.0013568348,0.0005149307,0.00012577718,0.00023649681,6.315525e-05,0.00063328084,0.0008949152,0.0007621739,0.00069188693,7.6511904e-05,2.9785667e-06,0.0012925175,3.0340383e-05,8.337617e-05,6.933315e-05,0.000296251,3.696849e-06,5.100715e-05,9.2720795e-05,0.0010343144,7.232834e-05,0.00070785324,0.00067770627,4.091249e-08,0.000118491174,0.0036507158,0.00080433494,0.0005872533,0.00067874487,7.948213e-05,0.00017777485,6.9435184e-05,6.6761946e-05,0.0011989332,8.8198765e-05,0.0006662621,0.0008334164,0.00047456115,4.800747e-07,2.0728397e-05,0.0013269989,0.00011729245,0.0006626892,0.0006141034,0.0007427846,3.621818e-05,0.00014443534,0.0005161362
22,1.2976012e-06,2.804311e-05,0.0004329332,0.00068242213,0.0009820935,0.0004956195,3.6887504e-05,0.00010058404,0.00035102337,0.0013074545,1.3061542e-05,0.00019373813,3.9259016e-06,0.0029948729,5.817954e-06,0.00016811483,0.00018885259,0.0006430368,0.000105812825,0.00022158121,5.1051593e-05,0.00038088948,0.00019620529,0.001318473,1.124563e-05,1.4846732e-06,0.00015707333,0.00415213,1.2756404e-05,0.0010456678,1.1365627e-05,4.978227e-05,0.0006599009,0.00018867591,0.00028458505,0.0019532538,9.336624e-05,9.27645e-06,2.3322125e-05,0.0005307319,0.00029299836,2.7208274e-05,0.00030133384,5.5267836e-05,9.446302e-06,4.6017753e-06,2.0550084e-05,3.09226e-06,4.9862314e-07,2.3640263e-08
23,2.1195451e-06,2.5623833e-05,2.945964e-07,0.0007598339,0.002447586,0.00012223404,3.831068e-05,5.2423606e-05,1.0633993e-06,0.00025878256,0.00029196116,0.00044437937,1.3690518e-05,0.005113721,7.1420222e-06,0.0010939835,0.0011439236,0.0009931986,3.6000056e-05,0.0012197389,7.137921e-06,2.9755586e-06,0.001192364,0.00068680354,0.00030058017,6.059095e-08,0.0011533768,0.004417486,0.00036975424,0.00034223057,0.00030001285,1.028455e-05,0.0012999458,0.001143522,0.00055598933,0.00039536966,6.311511e-05,0.00031441147,0.00029657452,0.00049738924,0.0009955753,6.1918196e-05,2.0741662e-05,4.2020006e-06,0.00030997902,0.0003423214,0.0002624129,0.00013281664,0.00013090926,0.0004170677
24,1.9749561e-07,6.8214267e-06,0.00038712856,0.0007177177,0.0042759036,7.1714756e-05,7.2631534e-05,0.00049697823,0.00020895687,1.3135534e-05,0.0012652235,0.00016188741,1.0248359e-05,0.0074094404,9.948965e-05,0.002597645,0.0026712704,0.0012570652,0.00020120165,0.002782148,1.6143196e-05,0.0004305412,0.0027916525,1.5694632e-05,0.0012824112,8.663627e-06,0.002827313,0.0043922947,0.0015850095,1.5892481e-05,0.001281398,1.3422217e-06,0.001953996,0.002670716,0.0007880589,5.336446e-06,1.6076689e-05,0.0013171164,0.0013730836,0.0003744141,0.001915903,0.00016226227,0.0005880839,4.225921e-06,0.0013010022,0.0013639643,0.0012050886,0.0005525993,0.00039839628,0.0015039453
25,2.1626905e-05,5.1986576e-06,0.0013225619,0.0005557199,0.00621991,0.00065290113,0.00017680008,0.00121828,0.00075629284,0.00043657006,0.0026637958,2.2021746e-05,6.8312374e-08,0.009644096,0.00038878655,0.0044112806,0.0045031984,0.0013655728,0.0010194211,0.0046411995,0.00017291248,0.0013937026,0.0047198455,0.00025097007,0.0026876628,3.602991e-06,0.0048919395,0.0040504327,0.0033586521,0.0005774717,0.0026863962,7.441132e-06,0.002491183,0.0045024822,0.00090744154,0.00048674384,9.633173e-07,0.002746901,0.0029645062,0.00019475567,0.002867386,0.00019031343,0.0017226646,8.496204e-05,0.0027134493,0.0028005657,0.0025794012,0.0014388068,0.0006779064,0.0029919322
26,2.4913404e-06,9.6559736e-05,0.0025405448,0.00031339398,0.0080439,0.0015984405,3.434887e-05,0.002012455,0.0014357878,0.0012609413,0.004224965,0.0003784814,2.8441036e-05,0.011594188,3.234839e-05,0.0062749153,0.006379643,0.0012814817,0.00221062,0.0065370942,6.870002e-05,0.0026276878,0.0067094066,0.0010884291,0.0042537027,5.7135117e-06,0.0070657926,0.0034055796,0.0053936373,0.0017156977,0.004252348,1.568383e-05,0.002805296,0.006378817,0.00087146234,0.0015335288,5.01389e-07,0.0043395385,0.004786561,3.488912e-05,0.0036809125,1.7181983e-05,0.003147803,0.00018836738,0.0042848373,0.0043896623,0.004122654,0.0030261015,0.00086783443,0.0046187593
27,1.8304358e-06,7.800804e-07,0.0037938422,8.074518e-05,0.009538082,0.0026587439,0.00014195085,0.002700883,0.0020644472,0.0022352883,0.0057064365,0.0009840936,0.00018972656,0.013064912,6.080278e-05,0.007950113,0.008062742,0.0010109227,0.0035117152,0.0082322,7.353919e-05,0.003886635,0.00851457,0.0022367483,0.005738321,1.4687517e-05,0.009087269,0.0025225615,0.0074101384,0.0031320201,0.005737019,5.50222e-06,0.0028272609,0.008061886,0.00067969534,0.0028528376,8.620962e-09,0.0058512012,0.0065733725,2.4880439e-05,0.0042180424,0.00037015436,0.0046048327,0.00023670011,0.0057728323,0.005889334,0.0055921134,0.002463702,0.00090210146,0.0061430675
28,1.7102273e-05,0.00011367484,0.0048687793,7.5059434e-06,0.010532955,0.0036164825,0.0007119254,0.0031440773,0.0024972453,0.0031404286,0.0069012926,0.0016223115,2.0203906e-05,0.013904957,0.00033396774,0.0092360955,0.009351881,0.00061428867,0.004691578,0.009526341,0.00050315383,0.004958525,0.0099261515,0.0034326706,0.0069346917,5.136398e-06,0.010730529,0.0015276291,0.009161418,0.0045562494,0.0069335205,5.182769e-06,0.0025372112,0.00935101,0.00038468605,0.004180341,1.3336933e-07,0.007073345,0.0080927145,0.0003154158,0.0043843444,0.0009812975,0.0058682724,0.00019705656,0.0069708982,0.0070932657,0.0067807175,0.0010725241,0.0007619199,0.0073592584
29,0.0001009312,0.00029971276,0.005599633,0.000100611986,0.010913745,0.004301197,0.0014684958,0.0032542371,0.0026399712,0.0038034157,0.0076525407,0.0021212418,1.5127175e-05,0.014020528,0.00065656146,0.009983534,0.010098052,0.00021451298,0.005565271,0.0102709755,0.0010994879,0.0056795315,0.010786306,0.004456311,0.0076859635,5.895378e-06,0.0118201915,0.0006158416,0.010448785,0.005761901,0.0076850853,0.000100544145,0.0019750223,0.010097214,0.000100555495,0.0052955835,8.064372e-05,0.0078472765,0.009161247,1.9546258e-05,0.0041414625,0.0016227484,0.0067604426,9.1434136e-05,0.007722261,0.007845133,0.0075310576,0.0003606833,0.0004858704,0.008111959
